tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
264,2020-04-20 12:31:24.7040,2020-04-20 12:35:49.2080,3112,Milton St & Franklin St,40.72906,-73.95779,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,32884,Subscriber,1986,1
961,2020-04-20 12:31:25.7260,2020-04-20 12:47:27.5010,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,28208,Customer,1969,0
2329,2020-04-20 12:31:29.9220,2020-04-20 13:10:19.1960,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,18162,Subscriber,1987,2
974,2020-04-20 12:31:30.7380,2020-04-20 12:47:44.9070,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,38468,Customer,1969,0
450,2020-04-20 12:31:34.9000,2020-04-20 12:39:05.4590,3785,W 42 St & 6 Ave,40.75492,-73.98455,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40439,Subscriber,1975,2
977,2020-04-20 12:31:38.4020,2020-04-20 12:47:56.1120,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,40556,Customer,2001,1
283,2020-04-20 12:31:39.7760,2020-04-20 12:36:22.7770,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,363,West Thames St,40.70834698,-74.01713445,40724,Subscriber,1983,1
503,2020-04-20 12:31:44.3760,2020-04-20 12:40:07.9120,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,19062,Subscriber,1988,2
1628,2020-04-20 12:31:44.5160,2020-04-20 12:58:52.5730,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,223,W 13 St & 7 Ave,40.73781509,-73.99994661,40966,Customer,1987,1
409,2020-04-20 12:31:44.8410,2020-04-20 12:38:34.5830,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,18420,Subscriber,1986,2
590,2020-04-20 12:31:46.0300,2020-04-20 12:41:36.0330,464,E 56 St & 3 Ave,40.75934501,-73.96759673,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,29343,Subscriber,1970,1
840,2020-04-20 12:31:47.5250,2020-04-20 12:45:48.3260,312,Allen St & Stanton St,40.722055,-73.989111,445,E 10 St & Avenue A,40.72740794,-73.98142006,35882,Subscriber,1985,2
652,2020-04-20 12:31:50.0280,2020-04-20 12:42:42.3700,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453,W 22 St & 8 Ave,40.74475148,-73.99915362,39838,Subscriber,1962,1
940,2020-04-20 12:31:52.8400,2020-04-20 12:47:33.8100,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,38861,Customer,1969,0
346,2020-04-20 12:31:53.7250,2020-04-20 12:37:39.8280,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,15663,Subscriber,1971,1
662,2020-04-20 12:31:55.5490,2020-04-20 12:42:58.1950,257,Lispenard St & Broadway,40.71939226,-74.00247214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,39702,Subscriber,1969,2
408,2020-04-20 12:31:57.8380,2020-04-20 12:38:45.8480,351,Front St & Maiden Ln,40.70530954,-74.00612572,2008,Little West St & 1 Pl,40.70569254,-74.01677685,43284,Subscriber,1985,1
720,2020-04-20 12:31:59.3540,2020-04-20 12:43:59.6360,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,42877,Subscriber,1986,1
1910,2020-04-20 12:31:59.4030,2020-04-20 13:03:49.4280,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,42666,Subscriber,1988,1
643,2020-04-20 12:32:02.5220,2020-04-20 12:42:46.4880,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3718,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,32918,Customer,1972,1
746,2020-04-20 12:32:06.3150,2020-04-20 12:44:32.4870,528,2 Ave & E 31 St,40.74290902,-73.97706058,385,E 55 St & 2 Ave,40.75797322,-73.96603308,39571,Subscriber,1964,2
1034,2020-04-20 12:32:10.4720,2020-04-20 12:49:24.9240,3294,E 91 St & Park Ave,40.7835016,-73.955327,447,8 Ave & W 52 St,40.76370739,-73.9851615,38452,Subscriber,1980,2
285,2020-04-20 12:32:14.8880,2020-04-20 12:37:00.8230,2009,Catherine St & Monroe St,40.71117444,-73.99682619,350,Clinton St & Grand St,40.71559509,-73.9870295,41825,Subscriber,1986,1
2203,2020-04-20 12:32:17.9380,2020-04-20 13:09:01.6560,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,40077,Customer,1973,1
1475,2020-04-20 12:32:18.4450,2020-04-20 12:56:53.4980,486,Broadway & W 29 St,40.7462009,-73.98855723,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,40984,Subscriber,1970,1
1399,2020-04-20 12:32:23.6720,2020-04-20 12:55:42.6980,82,St James Pl & Pearl St,40.71117416,-74.00016545,390,Duffield St & Willoughby St,40.69221589,-73.9842844,27534,Subscriber,1960,0
1510,2020-04-20 12:32:25.9170,2020-04-20 12:57:36.5740,350,Clinton St & Grand St,40.71559509,-73.9870295,426,West St & Chambers St,40.71754834,-74.01322069,39805,Customer,1987,1
1249,2020-04-20 12:32:27.1770,2020-04-20 12:53:16.4170,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,3486,Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134,36807,Subscriber,1963,1
106,2020-04-20 12:32:28.5840,2020-04-20 12:34:15.1790,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3608,5 St & 51 Ave,40.7423737,-73.9566,40149,Subscriber,1962,1
930,2020-04-20 12:32:33.4030,2020-04-20 12:48:04.3170,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,43300,Customer,2002,1
1100,2020-04-20 12:32:38.6170,2020-04-20 12:50:59.0060,391,Clark St & Henry St,40.69760127,-73.99344559,326,E 11 St & 1 Ave,40.72953837,-73.98426726,37277,Subscriber,1988,1
346,2020-04-20 12:32:43.8850,2020-04-20 12:38:30.1080,3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,42843,Customer,1969,0
1071,2020-04-20 12:32:44.9960,2020-04-20 12:50:36.1000,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,40124,Customer,2001,1
1429,2020-04-20 12:32:45.1490,2020-04-20 12:56:35.0950,3585,Union St & Bedford Ave,40.6691783,-73.9554162,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,34035,Subscriber,1988,2
1210,2020-04-20 12:32:46.5600,2020-04-20 12:52:57.5140,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,3136,5 Ave & E 63 St,40.766368,-73.971518,29117,Customer,1969,0
876,2020-04-20 12:32:47.4510,2020-04-20 12:47:23.8770,342,Columbia St & Rivington St,40.71739973,-73.98016555,3786,Division St & Bowery,40.714193,-73.996732,19025,Subscriber,1963,2
181,2020-04-20 12:32:47.9720,2020-04-20 12:35:49.2930,509,9 Ave & W 22 St,40.7454973,-74.00197139,489,10 Ave & W 28 St,40.75066386,-74.00176802,39265,Subscriber,1983,2
2820,2020-04-20 12:32:48.1170,2020-04-20 13:19:48.4610,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,385,E 55 St & 2 Ave,40.75797322,-73.96603308,37630,Subscriber,1944,2
1302,2020-04-20 12:32:50.9930,2020-04-20 12:54:33.9760,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,42869,Subscriber,1972,1
137,2020-04-20 12:32:51.0650,2020-04-20 12:35:08.5850,3324,3 Ave & 14 St,40.6685455,-73.99333264,3319,14 St & 5 Ave,40.666287,-73.98895053,20503,Subscriber,1973,1
1226,2020-04-20 12:32:54.0300,2020-04-20 12:53:20.6510,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,3503,Madison Ave & E 120 St,40.80295,-73.942954,15433,Customer,1978,1
379,2020-04-20 12:32:54.2340,2020-04-20 12:39:13.7370,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,461,E 20 St & 2 Ave,40.73587678,-73.98205027,32822,Subscriber,1986,1
163,2020-04-20 12:32:55.2370,2020-04-20 12:35:38.7400,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,29316,Subscriber,1985,1
458,2020-04-20 12:32:57.5660,2020-04-20 12:40:36.0410,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,3812,University Pl & E 14 St,40.734814,-73.992085,40534,Subscriber,1959,1
1287,2020-04-20 12:32:58.6860,2020-04-20 12:54:26.6510,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,39470,Subscriber,1983,1
302,2020-04-20 12:32:59.3480,2020-04-20 12:38:02.1680,489,10 Ave & W 28 St,40.75066386,-74.00176802,474,5 Ave & E 29 St,40.7451677,-73.98683077,31016,Subscriber,1995,1
1693,2020-04-20 12:33:01.3860,2020-04-20 13:01:14.5530,3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,37093,Customer,1987,1
919,2020-04-20 12:33:08.0090,2020-04-20 12:48:27.7160,3293,W 92 St & Broadway,40.7921,-73.9739,3689,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028,32821,Subscriber,1961,1
436,2020-04-20 12:33:10.0760,2020-04-20 12:40:26.4500,3612,30 Ave & 21 St,40.77037429999999,-73.9286078,3721,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,32651,Subscriber,1987,2
137,2020-04-20 12:33:10.1520,2020-04-20 12:35:27.5920,3296,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,3288,E 88 St & 1 Ave,40.778301,-73.9488134,18545,Subscriber,1987,1
158,2020-04-20 12:33:10.2660,2020-04-20 12:35:48.9820,3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,3069,Lorimer St & Broadway,40.70411791,-73.94818595,39458,Subscriber,1995,1
2012,2020-04-20 12:33:10.8410,2020-04-20 13:06:43.5900,3068,Humboldt St & Varet St,40.7031724,-73.940636,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,43401,Subscriber,1989,1
622,2020-04-20 12:33:22.0350,2020-04-20 12:43:44.7100,499,Broadway & W 60 St,40.76915505,-73.98191841,505,6 Ave & W 33 St,40.74901271,-73.98848395,33773,Subscriber,1993,2
2666,2020-04-20 12:33:22.2610,2020-04-20 13:17:48.7960,477,W 41 St & 8 Ave,40.75640548,-73.9900262,477,W 41 St & 8 Ave,40.75640548,-73.9900262,39184,Subscriber,1976,2
3762,2020-04-20 12:33:22.4660,2020-04-20 13:36:05.3340,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,43464,Subscriber,1989,1
1104,2020-04-20 12:33:28.8350,2020-04-20 12:51:53.6520,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,43314,Subscriber,1977,1
2070,2020-04-20 12:33:32.7550,2020-04-20 13:08:03.6270,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,33814,Customer,1990,2
634,2020-04-20 12:33:34.5580,2020-04-20 12:44:09.2700,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,38797,Subscriber,1977,1
548,2020-04-20 12:33:41.3220,2020-04-20 12:42:49.7140,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,36756,Subscriber,1992,1
189,2020-04-20 12:33:44.0720,2020-04-20 12:36:53.8090,362,Broadway & W 37 St,40.75172632,-73.98753523,3798,W 40 St & 5 Ave,40.752269,-73.982079,28384,Subscriber,1991,1
185,2020-04-20 12:33:48.8140,2020-04-20 12:36:54.7220,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37202,Subscriber,1986,1
1628,2020-04-20 12:33:49.8100,2020-04-20 13:00:57.8900,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,468,Broadway & W 56 St,40.7652654,-73.98192338,39358,Subscriber,1990,1
502,2020-04-20 12:33:52.9820,2020-04-20 12:42:15.4350,238,Bank St & Washington St,40.7361967,-74.00859207,116,W 17 St & 8 Ave,40.74177603,-74.00149746,42690,Subscriber,1990,1
671,2020-04-20 12:33:55.0650,2020-04-20 12:45:06.7720,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,363,West Thames St,40.70834698,-74.01713445,41792,Customer,1985,1
891,2020-04-20 12:33:56.6940,2020-04-20 12:48:47.9030,280,E 10 St & 5 Ave,40.73331967,-73.99510132,417,Barclay St & Church St,40.71291224,-74.01020234,32849,Subscriber,1981,1
1688,2020-04-20 12:33:58.3880,2020-04-20 13:02:06.6520,388,W 26 St & 10 Ave,40.749717753,-74.002950346,505,6 Ave & W 33 St,40.74901271,-73.98848395,43878,Subscriber,1975,2
4295,2020-04-20 12:34:01.0640,2020-04-20 13:45:36.7280,3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308234,3731,W 47 St & 6 Ave,40.758396999999995,-73.98255,30282,Customer,1969,0
200,2020-04-20 12:34:07.1970,2020-04-20 12:37:27.5720,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,16558,Subscriber,1988,2
1133,2020-04-20 12:34:07.6030,2020-04-20 12:53:01.2330,505,6 Ave & W 33 St,40.74901271,-73.98848395,480,W 53 St & 10 Ave,40.76669671,-73.99061728,41151,Customer,1994,2
163,2020-04-20 12:34:16.8290,2020-04-20 12:37:00.1340,359,E 47 St & Park Ave,40.75510267,-73.97498696,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,43065,Subscriber,1986,1
2082,2020-04-20 12:34:32.3130,2020-04-20 13:09:15.1450,3454,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,3608,5 St & 51 Ave,40.7423737,-73.9566,37759,Subscriber,1986,2
1249,2020-04-20 12:34:35.2860,2020-04-20 12:55:24.9170,3821,Evergreen Ave & Noll St,40.70106,-73.93318000000001,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,19685,Customer,1994,2
1310,2020-04-20 12:34:55.8260,2020-04-20 12:56:46.6600,363,West Thames St,40.70834698,-74.01713445,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,32524,Subscriber,1968,2
1138,2020-04-20 12:35:03.0960,2020-04-20 12:54:01.8460,3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,368,Carmine St & 6 Ave,40.73038599,-74.00214988,41942,Subscriber,1985,1
614,2020-04-20 12:35:05.5630,2020-04-20 12:45:19.9520,509,9 Ave & W 22 St,40.7454973,-74.00197139,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,39249,Subscriber,1983,2
3038,2020-04-20 12:35:07.0410,2020-04-20 13:25:45.6130,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,36147,Subscriber,1978,2
308,2020-04-20 12:35:09.9980,2020-04-20 12:40:18.3690,423,W 54 St & 9 Ave,40.76584941,-73.98690506,423,W 54 St & 9 Ave,40.76584941,-73.98690506,28134,Customer,1986,1
272,2020-04-20 12:35:10.5140,2020-04-20 12:39:42.8200,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3809,W 55 St & 6 Ave,40.763189000000004,-73.978434,37161,Subscriber,2000,1
235,2020-04-20 12:35:14.5710,2020-04-20 12:39:10.5260,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3150,E 85 St & York Ave,40.77536905,-73.94803392,39170,Subscriber,1954,2
1802,2020-04-20 12:35:15.8300,2020-04-20 13:05:18.4990,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863,35794,Subscriber,1987,1
1476,2020-04-20 12:35:16.5250,2020-04-20 12:59:52.6300,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472,40453,Subscriber,1974,1
1051,2020-04-20 12:35:20.0350,2020-04-20 12:52:51.6100,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,3136,5 Ave & E 63 St,40.766368,-73.971518,43856,Customer,1969,0
105,2020-04-20 12:35:24.1220,2020-04-20 12:37:09.8360,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,32784,Subscriber,1961,2
300,2020-04-20 12:35:27.7290,2020-04-20 12:40:27.9030,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,453,W 22 St & 8 Ave,40.74475148,-73.99915362,29375,Subscriber,1993,1
2253,2020-04-20 12:35:31.4630,2020-04-20 13:13:04.9010,546,E 30 St & Park Ave S,40.74444921,-73.98303529,514,12 Ave & W 40 St,40.76087502,-74.00277668,42806,Subscriber,1972,1
1170,2020-04-20 12:35:33.6020,2020-04-20 12:55:03.8080,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,18154,Customer,2001,2
1000,2020-04-20 12:35:37.5230,2020-04-20 12:52:18.4910,528,2 Ave & E 31 St,40.74290902,-73.97706058,504,1 Ave & E 16 St,40.73221853,-73.98165557,43408,Customer,1990,2
722,2020-04-20 12:35:40.9470,2020-04-20 12:47:43.8940,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,28397,Subscriber,1988,1
1112,2020-04-20 12:35:42.6930,2020-04-20 12:54:14.7520,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,19602,Subscriber,1995,2
707,2020-04-20 12:35:47.1350,2020-04-20 12:47:34.5110,276,Duane St & Greenwich St,40.71748752,-74.0104554,426,West St & Chambers St,40.71754834,-74.01322069,41626,Subscriber,1951,1
612,2020-04-20 12:35:48.9080,2020-04-20 12:46:01.7320,297,E 15 St & 3 Ave,40.734232,-73.986923,474,5 Ave & E 29 St,40.7451677,-73.98683077,39478,Subscriber,1991,2
879,2020-04-20 12:35:52.8250,2020-04-20 12:50:32.6920,311,Norfolk St & Broome St,40.7172274,-73.98802084,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,42899,Customer,1969,0
129,2020-04-20 12:35:56.6900,2020-04-20 12:38:06.5600,307,Canal St & Rutgers St,40.71427487,-73.98990025,291,Madison St & Montgomery St,40.713126,-73.984844,38244,Subscriber,1995,1
291,2020-04-20 12:35:56.7690,2020-04-20 12:40:48.6530,528,2 Ave & E 31 St,40.74290902,-73.97706058,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,33371,Subscriber,1991,1
1270,2020-04-20 12:35:57.4480,2020-04-20 12:57:08.0970,530,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,515,W 43 St & 10 Ave,40.76009437,-73.99461843,37088,Subscriber,1990,1
2210,2020-04-20 12:35:58.9640,2020-04-20 13:12:49.6170,546,E 30 St & Park Ave S,40.74444921,-73.98303529,514,12 Ave & W 40 St,40.76087502,-74.00277668,34187,Subscriber,1977,1
848,2020-04-20 12:36:02.0820,2020-04-20 12:50:10.7950,466,W 25 St & 6 Ave,40.74395411,-73.99144871,528,2 Ave & E 31 St,40.74290902,-73.97706058,29011,Customer,1977,2
1424,2020-04-20 12:36:07.8970,2020-04-20 12:59:52.3570,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,455,1 Ave & E 44 St,40.75001986,-73.96905301,18954,Customer,1987,2
287,2020-04-20 12:36:10.2010,2020-04-20 12:40:57.3420,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3167,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,14612,Subscriber,1959,1
690,2020-04-20 12:36:11.3010,2020-04-20 12:47:41.8150,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3808,24 St & 41 Ave,40.752474,-73.939991,39191,Subscriber,1994,2
907,2020-04-20 12:36:13.5050,2020-04-20 12:51:21.4020,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,40421,Subscriber,1971,1
892,2020-04-20 12:36:16.6980,2020-04-20 12:51:09.4570,432,E 7 St & Avenue A,40.72621788,-73.98379855,303,Mercer St & Spring St,40.72362738,-73.99949601,30550,Subscriber,1973,1
616,2020-04-20 12:36:21.0200,2020-04-20 12:46:37.9180,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,30328,Subscriber,1995,2
1679,2020-04-20 12:36:22.7230,2020-04-20 13:04:22.2810,3617,28 Ave & 35 St,40.7671,-73.9169858,3617,28 Ave & 35 St,40.7671,-73.9169858,38142,Subscriber,1985,1
3022,2020-04-20 12:36:24.3810,2020-04-20 13:26:47.1230,3563,28 St & 36 Ave,40.757186,-73.93271899999999,3563,28 St & 36 Ave,40.757186,-73.93271899999999,31161,Subscriber,1958,1
684,2020-04-20 12:36:29.3820,2020-04-20 12:47:53.8080,507,E 25 St & 2 Ave,40.73912601,-73.97973776,507,E 25 St & 2 Ave,40.73912601,-73.97973776,40833,Subscriber,1975,1
445,2020-04-20 12:36:33.7560,2020-04-20 12:43:58.9120,3156,E 72 St & York Ave,40.76663814,-73.95348296,305,E 58 St & 3 Ave,40.76095756,-73.96724467,35138,Subscriber,1978,1
173,2020-04-20 12:36:38.2390,2020-04-20 12:39:31.8150,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,34140,Subscriber,1989,1
637,2020-04-20 12:36:43.3260,2020-04-20 12:47:20.7620,3718,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,536,1 Ave & E 30 St,40.74144387,-73.97536082,38067,Subscriber,1988,1
902,2020-04-20 12:36:44.2350,2020-04-20 12:51:47.2240,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,42824,Customer,1969,0
3207,2020-04-20 12:36:45.1600,2020-04-20 13:30:12.1790,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3068,Humboldt St & Varet St,40.7031724,-73.940636,41916,Customer,1969,0
1063,2020-04-20 12:36:46.8820,2020-04-20 12:54:30.1460,332,Cherry St,40.71219906,-73.97948148,229,Great Jones St,40.72743423,-73.99379025,34245,Subscriber,1985,2
909,2020-04-20 12:36:49.4180,2020-04-20 12:51:58.7330,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,17508,Customer,1969,0
426,2020-04-20 12:36:50.3100,2020-04-20 12:43:56.6440,3740,W Broadway & W Houston St,40.726378000000004,-74.000472,483,E 12 St & 3 Ave,40.73223272,-73.98889957,34142,Subscriber,1952,1
2713,2020-04-20 12:36:51.2750,2020-04-20 13:22:04.7640,3914,West End Ave & W 78 St,40.783786,-73.981687,3914,West End Ave & W 78 St,40.783786,-73.981687,41202,Subscriber,1967,2
687,2020-04-20 12:36:53.8520,2020-04-20 12:48:21.2290,3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,36555,Subscriber,1979,1
